serial	tag_date	user_token	tag	from_type	origin	origin_desc	tag_freq	last_at	created_at	updated_at
NULL	2021-12-19	U0625b31fe5526701f2935a3344f798cd	更多選單	3	event	keyword	1	2021-12-18 10:23:19	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U064418057b72f40b3641cf23a2ea8dcb	更多選單	3	event	keyword	1	2021-12-18 11:01:13	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U07aca52687bd5e7f07557ac2eb3be8e6	回主選單	3	event	keyword	1	2021-12-18 20:28:47	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U07aca52687bd5e7f07557ac2eb3be8e6	更多選單	3	event	keyword	2	2021-12-18 20:29:10	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U0b94e640d0d86a4e81ad8877a0e4634b	回主選單	3	event	keyword	2	2021-12-18 21:41:20	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U0f6ed3c26c38c27d9077a35f64aa55da	更多選單	3	event	keyword	1	2021-12-18 14:45:33	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U11352526452c8f073c57aca3883f5f1b	回主選單	3	event	keyword	3	2021-12-18 22:42:20	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U11352526452c8f073c57aca3883f5f1b	更多選單	3	event	keyword	3	2021-12-18 22:12:05	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U11673fa88aabfeacb7564b448abc8f22	更多選單	3	event	keyword	1	2021-12-18 11:50:08	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U149f2cb8213a6b3c808c6c1a35546521	回主選單	3	event	keyword	2	2021-12-18 19:16:44	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U149f2cb8213a6b3c808c6c1a35546521	更多選單	3	event	keyword	2	2021-12-18 19:16:36	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U15b7ccaa541a3d026e7846616acf219e	回主選單	3	event	keyword	1	2021-12-18 10:48:02	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U15b7ccaa541a3d026e7846616acf219e	更多選單	3	event	keyword	1	2021-12-18 10:47:48	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U15f3a611d9adce4561c6aa7dade73b3c	加入社群	3	event	keyword	2	2021-12-18 09:40:23	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U15f3a611d9adce4561c6aa7dade73b3c	回主選單	3	event	keyword	2	2021-12-18 09:40:30	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U15f3a611d9adce4561c6aa7dade73b3c	更多選單	3	event	keyword	2	2021-12-18 09:40:32	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U1603598083d478573df84877c8c60831	更多選單	3	event	keyword	1	2021-12-18 13:47:46	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U1653dea774ae267606bc3ba44296e0af	回主選單	3	event	keyword	1	2021-12-18 08:57:20	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U1653dea774ae267606bc3ba44296e0af	更多選單	3	event	keyword	1	2021-12-18 08:56:55	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U178c8f882508d97c642ef148a49c1143	回主選單	3	event	keyword	1	2021-12-18 19:02:55	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U178c8f882508d97c642ef148a49c1143	更多選單	3	event	keyword	1	2021-12-18 19:02:27	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U19b2598301a8ded26cd02301a0ff71ce	更多選單	3	event	keyword	1	2021-12-18 13:30:50	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U1a98f5e0e090e689825cd26ca7f9b18a	更多選單	3	event	keyword	1	2021-12-18 20:06:36	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U1dc80fc45679678c9afac7eb93772940	更多選單	3	event	keyword	2	2021-12-18 19:34:20	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U1fb37032bbb869e5741a977338d30403	回主選單	3	event	keyword	1	2021-12-18 23:07:18	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U1fb37032bbb869e5741a977338d30403	更多選單	3	event	keyword	1	2021-12-18 23:07:12	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U215c167b37f06e82293c388061db25b6	回主選單	3	event	keyword	1	2021-12-18 11:21:36	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U215c167b37f06e82293c388061db25b6	更多選單	3	event	keyword	1	2021-12-18 11:21:27	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U2222db3a588e896d996f047b95a41770	回主選單	3	event	keyword	1	2021-12-18 09:39:01	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U2222db3a588e896d996f047b95a41770	更多選單	3	event	keyword	1	2021-12-18 09:37:05	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U25904611e7f053810507d19d6fa03867	回主選單	3	event	keyword	1	2021-12-18 18:20:25	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U25904611e7f053810507d19d6fa03867	更多選單	3	event	keyword	1	2021-12-18 18:20:18	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U259b48406079d3e58bdf1552a5400655	加入社群	3	event	keyword	1	2021-12-18 19:04:59	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U259b48406079d3e58bdf1552a5400655	回主選單	3	event	keyword	2	2021-12-18 19:05:10	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U259b48406079d3e58bdf1552a5400655	更多選單	3	event	keyword	2	2021-12-18 19:05:05	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U25eb5cdba566217ee237ba23e52db0d4	更多選單	3	event	keyword	1	2021-12-18 00:32:26	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U26320a5e3b91bed553630e0d96d8fd87	更多選單	3	event	keyword	1	2021-12-18 17:21:19	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U26640db9000d186681542771272c8c25	回主選單	3	event	keyword	1	2021-12-18 14:50:46	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U26640db9000d186681542771272c8c25	更多選單	3	event	keyword	1	2021-12-18 14:50:39	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U26923ffdc549fc69d20babfc346d6b47	回主選單	3	event	keyword	1	2021-12-18 12:38:45	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U26923ffdc549fc69d20babfc346d6b47	更多選單	3	event	keyword	1	2021-12-18 12:38:16	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U269abe7345a2e4bc23db592d405305b1	回主選單	3	event	keyword	2	2021-12-18 17:37:12	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U269abe7345a2e4bc23db592d405305b1	更多選單	3	event	keyword	3	2021-12-18 19:32:43	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U2ce7edc3656eacf96b1e372180e5016e	更多選單	3	event	keyword	1	2021-12-18 17:31:20	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U2db13f89bcadc661336831314fe14ed6	回主選單	3	event	keyword	1	2021-12-18 19:12:46	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U2db13f89bcadc661336831314fe14ed6	更多選單	3	event	keyword	1	2021-12-18 19:12:41	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U2e9be4c386887a7996d9e1629fac4e81	回主選單	3	event	keyword	1	2021-12-18 21:23:30	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U2e9be4c386887a7996d9e1629fac4e81	更多選單	3	event	keyword	1	2021-12-18 21:23:25	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U2f1a539e32e6e461d75bbeef933dca4a	回主選單	3	event	keyword	1	2021-12-18 00:47:05	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U30c78fbf6753d663adf368d9003b6549	回主選單	3	event	keyword	1	2021-12-18 19:51:48	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U30c78fbf6753d663adf368d9003b6549	更多選單	3	event	keyword	1	2021-12-18 19:51:44	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U341f3ee8ff3c0901cca74687c10e96e0	回主選單	3	event	keyword	1	2021-12-18 16:36:14	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U341f3ee8ff3c0901cca74687c10e96e0	更多選單	3	event	keyword	1	2021-12-18 16:35:19	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U345b52fc551afb65119b04fb35df3284	回主選單	3	event	keyword	1	2021-12-18 00:37:58	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U345b52fc551afb65119b04fb35df3284	更多選單	3	event	keyword	1	2021-12-18 00:37:52	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U36080864459590b10a5c358755fabf6d	更多選單	3	event	keyword	1	2021-12-18 08:31:21	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U36281f0aa89f1e78a5fab265ca64ed27	回主選單	3	event	keyword	3	2021-12-18 12:45:09	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U36281f0aa89f1e78a5fab265ca64ed27	更多選單	3	event	keyword	3	2021-12-18 12:44:21	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U36b17139d1b5fe4d9aabcaf6d9799ec0	回主選單	3	event	keyword	1	2021-12-18 09:25:21	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U39be2233f0983e5d22dd1097db2626dd	回主選單	3	event	keyword	1	2021-12-18 17:05:57	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U39be2233f0983e5d22dd1097db2626dd	更多選單	3	event	keyword	1	2021-12-18 17:05:54	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3a195236df05a6be5629f6bc25f8a0ea	更多選單	3	event	keyword	1	2021-12-18 21:06:39	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3aefbdb5a140ea5eea5501d521a272fb	加入社群	3	event	keyword	1	2021-12-18 06:56:21	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3b3bf3a7338bb017427166a908e65bac	回主選單	3	event	keyword	1	2021-12-18 16:41:59	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3b3bf3a7338bb017427166a908e65bac	更多選單	3	event	keyword	2	2021-12-18 16:42:14	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3e55086a4bab00c001c8271fd6e61b6d	回主選單	3	event	keyword	1	2021-12-18 21:36:39	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3e55086a4bab00c001c8271fd6e61b6d	更多選單	3	event	keyword	1	2021-12-18 21:36:34	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3e61d16294cf9c2181f95c0ebcf571c3	更多選單	3	event	keyword	1	2021-12-18 22:23:09	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3e8f22c62a183b2d3f3c8907a0d6b86a	回主選單	3	event	keyword	1	2021-12-18 11:42:43	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3e913d8595ead7b0b96e84ba9fa3eba6	回主選單	3	event	keyword	1	2021-12-18 01:50:09	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3ecfbf519f8b80819119f63e3da7c541	回主選單	3	event	keyword	1	2021-12-18 16:45:23	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3ecfbf519f8b80819119f63e3da7c541	更多選單	3	event	keyword	1	2021-12-18 16:44:23	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U3fd123a87170bdc03f2eb68165dbd666	更多選單	3	event	keyword	1	2021-12-18 12:14:38	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4231b06e2b0841174c8603b9348bcd25	加入社群	3	event	keyword	2	2021-12-18 22:10:59	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4231b06e2b0841174c8603b9348bcd25	回主選單	3	event	keyword	4	2021-12-18 22:11:18	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4231b06e2b0841174c8603b9348bcd25	更多選單	3	event	keyword	3	2021-12-18 22:10:54	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U44f0e56eb1400d2d0ef3789d96400bf4	回主選單	3	event	keyword	1	2021-12-18 06:53:23	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U44f0e56eb1400d2d0ef3789d96400bf4	更多選單	3	event	keyword	1	2021-12-18 06:52:44	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4572069011125528b51d5cac59abf41b	回主選單	3	event	keyword	1	2021-12-18 20:12:46	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U464477c3f3de3c56007d7ccd7734506b	回主選單	3	event	keyword	1	2021-12-18 10:28:18	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U464477c3f3de3c56007d7ccd7734506b	更多選單	3	event	keyword	1	2021-12-18 10:25:03	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4648ea4a3205b68d0b33d30bdeb94ae1	回主選單	3	event	keyword	1	2021-12-18 15:47:19	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4648ea4a3205b68d0b33d30bdeb94ae1	更多選單	3	event	keyword	1	2021-12-18 15:47:04	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U49469db35e388ded5e45d655fd00bca4	回主選單	3	event	keyword	2	2021-12-18 11:27:48	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4954263d2e7067a383bfe9c6dfbe0114	回主選單	3	event	keyword	1	2021-12-18 10:09:51	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U496a84431e24053ff2c23d05cc54a990	更多選單	3	event	keyword	1	2021-12-18 18:25:55	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U498b61a60b6831b7e54f0cb98d5f022e	回主選單	3	event	keyword	2	2021-12-18 23:09:40	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U498b61a60b6831b7e54f0cb98d5f022e	更多選單	3	event	keyword	2	2021-12-18 23:09:29	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4a6750f578ce9ef05ec3132cce8aefb4	回主選單	3	event	keyword	1	2021-12-18 14:59:55	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4cec81f0081391c5a2629686301ff8d9	回主選單	3	event	keyword	1	2021-12-18 17:35:44	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4cec81f0081391c5a2629686301ff8d9	更多選單	3	event	keyword	1	2021-12-18 17:32:37	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4d4cd25bfa59dce56b216f497180a401	更多選單	3	event	keyword	1	2021-12-18 09:32:31	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4e9a3ea0322ff4ae61a1608e3acd490f	回主選單	3	event	keyword	1	2021-12-18 11:24:12	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U4fb831f49a6c27f77e028b2e954dff63	更多選單	3	event	keyword	1	2021-12-18 23:50:44	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U518790b2d2e8a848cf22f33adcb3eec8	回主選單	3	event	keyword	2	2021-12-18 09:47:25	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U518790b2d2e8a848cf22f33adcb3eec8	更多選單	3	event	keyword	1	2021-12-18 09:47:20	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U51d67604f1402dcdc25dae3a89f978c0	更多選單	3	event	keyword	1	2021-12-18 18:22:42	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U51df0918ebf27ae4d1f2b6eb9a7cbcbf	加入社群	3	event	keyword	1	2021-12-18 11:18:20	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U51df0918ebf27ae4d1f2b6eb9a7cbcbf	回主選單	3	event	keyword	1	2021-12-18 11:18:18	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U53259d3082ed83881dd95517561e4552	加入社群	3	event	keyword	1	2021-12-18 16:39:34	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U53259d3082ed83881dd95517561e4552	回主選單	3	event	keyword	3	2021-12-18 16:37:22	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U53259d3082ed83881dd95517561e4552	更多選單	3	event	keyword	4	2021-12-18 16:39:29	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5564921618b5e3d7afe403bdc9ead60d	回主選單	3	event	keyword	1	2021-12-18 21:35:17	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5564921618b5e3d7afe403bdc9ead60d	更多選單	3	event	keyword	2	2021-12-18 21:33:46	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U57673eaed67ffbe222c1c8544b654d3c	更多選單	3	event	keyword	1	2021-12-18 08:43:52	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5a01df4a2c0336283f3915f0b047a325	回主選單	3	event	keyword	1	2021-12-18 22:30:23	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5aafc29653057a3ac502831d9920a476	回主選單	3	event	keyword	1	2021-12-18 13:55:20	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5aafc29653057a3ac502831d9920a476	更多選單	3	event	keyword	1	2021-12-18 13:55:03	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5b721b416643522882ba5369b2733b8a	回主選單	3	event	keyword	1	2021-12-18 22:39:54	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5b721b416643522882ba5369b2733b8a	更多選單	3	event	keyword	1	2021-12-18 22:39:48	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5ceb3b934243874a25a81fd0d0d5aa5f	回主選單	3	event	keyword	1	2021-12-18 11:01:44	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5ceb3b934243874a25a81fd0d0d5aa5f	更多選單	3	event	keyword	1	2021-12-18 11:01:39	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5f3f1791cf362d06487fef6a7428aeb0	更多選單	3	event	keyword	1	2021-12-18 08:01:58	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5fc923042d2b60f60adf79d2a6fad982	回主選單	3	event	keyword	1	2021-12-18 18:15:04	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5fea3ef078c1ba664159d38e437341b8	加入社群	3	event	keyword	1	2021-12-18 22:10:48	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5fea3ef078c1ba664159d38e437341b8	回主選單	3	event	keyword	3	2021-12-18 22:12:34	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U5fea3ef078c1ba664159d38e437341b8	更多選單	3	event	keyword	3	2021-12-18 22:09:35	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U608c61f1b6f3c26aeeb20f2155ee558b	更多選單	3	event	keyword	1	2021-12-18 19:03:15	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U61c98978c56b9320abe82e3d1857338f	回主選單	3	event	keyword	1	2021-12-18 20:58:36	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U61c98978c56b9320abe82e3d1857338f	更多選單	3	event	keyword	1	2021-12-18 20:58:30	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U62b049e62d2190324370bc280ebd29ef	回主選單	3	event	keyword	2	2021-12-18 11:21:18	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U62b049e62d2190324370bc280ebd29ef	更多選單	3	event	keyword	2	2021-12-18 11:21:11	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U62fb78ec8cd317cc9c311b075b38f63d	回主選單	3	event	keyword	1	2021-12-18 13:14:01	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U62fb78ec8cd317cc9c311b075b38f63d	更多選單	3	event	keyword	1	2021-12-18 13:13:55	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U635d44867473a22bb57d7f615249f5d4	回主選單	3	event	keyword	1	2021-12-18 14:12:28	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U64b2a868f9f6dfd7150541dcc90fb833	回主選單	3	event	keyword	1	2021-12-18 21:13:38	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U64b2a868f9f6dfd7150541dcc90fb833	更多選單	3	event	keyword	1	2021-12-18 21:10:02	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U67b244fb2760b1b995ec743de8f7a354	回主選單	3	event	keyword	1	2021-12-18 21:59:17	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U67b244fb2760b1b995ec743de8f7a354	更多選單	3	event	keyword	1	2021-12-18 21:59:04	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U693d7a835c3234eb14a6b763f1bf98e5	更多選單	3	event	keyword	1	2021-12-18 01:58:03	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U696be8f741afc43149c6c61d6dbd165f	加入社群	3	event	keyword	1	2021-12-18 10:41:40	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U696be8f741afc43149c6c61d6dbd165f	回主選單	3	event	keyword	1	2021-12-18 10:41:47	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U696be8f741afc43149c6c61d6dbd165f	更多選單	3	event	keyword	1	2021-12-18 10:41:34	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U6a74db8005087ceddf473323742ffa4e	回主選單	3	event	keyword	1	2021-12-18 13:01:42	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U6a74db8005087ceddf473323742ffa4e	更多選單	3	event	keyword	1	2021-12-18 13:01:37	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U6e8bbaca481003c5ba969d9486b9f9d9	回主選單	3	event	keyword	2	2021-12-18 17:01:27	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U6e8bbaca481003c5ba969d9486b9f9d9	更多選單	3	event	keyword	2	2021-12-18 17:01:19	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U6eafa574aad168544ca8bba8bd86551b	回主選單	3	event	keyword	1	2021-12-18 10:17:09	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U7003a0a45303ab7fef8c6c745e90e88f	回主選單	3	event	keyword	2	2021-12-18 21:57:11	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U7003a0a45303ab7fef8c6c745e90e88f	更多選單	3	event	keyword	1	2021-12-18 21:57:05	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U7327321db407e09343caef587640c069	更多選單	3	event	keyword	1	2021-12-18 20:36:21	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U734e4a26acdb3c825efdef96d8db9bcf	回主選單	3	event	keyword	1	2021-12-18 18:10:35	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U734e4a26acdb3c825efdef96d8db9bcf	更多選單	3	event	keyword	1	2021-12-18 18:09:04	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U73edf2b3570564f0692e9c99fe680e80	加入社群	3	event	keyword	1	2021-12-18 14:51:14	2021-12-19 02:37:31	2021-12-19 02:37:31
NULL	2021-12-19	U73edf2b3570564f0692e9c99fe680e80	回主選單	3	event	keyword	1	2021-12-18 14:17:46	2021-12-19 02:37:31	2021-12-19 02:37:31
